0, 0, Header, 1, 4, 384
1, 0, Start_track
1, 0, MIDI_port, 0
1, 0, Unknown_meta_event, 9, 1, 48
1, 0, System_exclusive, 5, 126, 127, 9, 1, 247
1, 0, Instrument_name_t, "GM"
1, 0, Tempo, 2000000
1, 0, Time_signature, 4, 2, 24, 8
1, 7, Program_c, 4, 80
1, 7, Program_c, 4, 80
1, 7, Program_c, 4, 80
1, 7, Control_c, 4, 121, 0
1, 7, Control_c, 4, 123, 0
1, 7, Control_c, 4, 123, 0
1, 7, Control_c, 4, 91, 0
1, 7, Control_c, 4, 7, 100
1, 7, Control_c, 4, 93, 0
1, 7, Control_c, 4, 10, 64
1, 7, Pitch_bend_c, 4, 8192
1, 74, Control_c, 4, 0, 0
1, 74, Control_c, 4, 123, 0
1, 75, Control_c, 4, 32, 0
1, 76, Program_c, 4, 80
1, 77, Control_c, 4, 65, 0
1, 81, Control_c, 4, 91, 0
1, 81, Control_c, 4, 7, 127
1, 84, Control_c, 4, 93, 0
1, 282, Pitch_bend_c, 4, 8192
1, 282, Note_on_c, 4, 62, 90
1, 301, Pitch_bend_c, 4, 8192
1, 301, Note_on_c, 4, 61, 90
1, 302, Note_on_c, 4, 62, 0
1, 321, Note_on_c, 4, 61, 0
1, 340, Pitch_bend_c, 4, 8192
1, 340, Note_on_c, 4, 60, 90
1, 359, Pitch_bend_c, 4, 8192
1, 359, Note_on_c, 4, 59, 90
1, 360, Note_on_c, 4, 60, 0
1, 379, Note_on_c, 4, 59, 0
1, 397, Pitch_bend_c, 4, 8192
1, 397, Note_on_c, 4, 55, 90
1, 417, Note_on_c, 4, 55, 0
1, 417, Pitch_bend_c, 4, 8192
1, 417, Note_on_c, 4, 53, 90
1, 437, Note_on_c, 4, 53, 0
1, 455, Pitch_bend_c, 4, 8192
1, 455, Note_on_c, 4, 52, 90
1, 474, Pitch_bend_c, 4, 8160
1, 474, Note_on_c, 4, 50, 90
1, 475, Note_on_c, 4, 52, 0
1, 503, Note_on_c, 4, 50, 0
1, 532, Pitch_bend_c, 4, 8192
1, 532, Note_on_c, 4, 62, 90
1, 561, Note_on_c, 4, 62, 0
1, 589, Pitch_bend_c, 4, 8160
1, 589, Note_on_c, 4, 50, 90
1, 618, Note_on_c, 4, 50, 0
1, 647, Pitch_bend_c, 4, 8192
1, 647, Note_on_c, 4, 55, 90
1, 676, Note_on_c, 4, 55, 0
1, 705, Pitch_bend_c, 4, 8164
1, 705, Note_on_c, 4, 48, 90
1, 734, Note_on_c, 4, 48, 0
1, 762, Pitch_bend_c, 4, 8192
1, 762, Note_on_c, 4, 55, 90
1, 791, Note_on_c, 4, 55, 0
1, 820, Pitch_bend_c, 4, 8164
1, 820, Note_on_c, 4, 48, 90
1, 849, Note_on_c, 4, 48, 0
1, 877, Pitch_bend_c, 4, 8192
1, 877, Note_on_c, 4, 55, 90
1, 906, Note_on_c, 4, 55, 0
1, 935, Pitch_bend_c, 4, 8165
1, 935, Note_on_c, 4, 47, 90
1, 964, Note_on_c, 4, 47, 0
1, 993, Pitch_bend_c, 4, 8192
1, 993, Note_on_c, 4, 55, 90
1, 1022, Note_on_c, 4, 55, 0
1, 1050, Pitch_bend_c, 4, 8165
1, 1050, Note_on_c, 4, 47, 90
1, 1079, Note_on_c, 4, 47, 0
1, 1108, Pitch_bend_c, 4, 8192
1, 1108, Note_on_c, 4, 55, 90
1, 1137, Note_on_c, 4, 55, 0
1, 1165, Pitch_bend_c, 4, 8167
1, 1165, Note_on_c, 4, 46, 90
1, 1194, Note_on_c, 4, 46, 0
1, 1223, Pitch_bend_c, 4, 8192
1, 1223, Note_on_c, 4, 55, 90
1, 1252, Note_on_c, 4, 55, 0
1, 1281, Pitch_bend_c, 4, 8167
1, 1281, Note_on_c, 4, 46, 90
1, 1310, Note_on_c, 4, 46, 0
1, 1338, Pitch_bend_c, 4, 8192
1, 1338, Note_on_c, 4, 55, 90
1, 1367, Note_on_c, 4, 55, 0
1, 1396, Pitch_bend_c, 4, 8168
1, 1396, Note_on_c, 4, 45, 90
1, 1425, Note_on_c, 4, 45, 0
1, 1453, Pitch_bend_c, 4, 8192
1, 1453, Note_on_c, 4, 55, 90
1, 1482, Note_on_c, 4, 55, 0
1, 1511, Pitch_bend_c, 4, 8168
1, 1511, Note_on_c, 4, 45, 90
1, 1540, Note_on_c, 4, 45, 0
1, 1569, Pitch_bend_c, 4, 8192
1, 1569, Note_on_c, 4, 55, 90
1, 1598, Note_on_c, 4, 55, 0
1, 1626, Pitch_bend_c, 4, 8173
1, 1626, Note_on_c, 4, 41, 90
1, 1655, Note_on_c, 4, 41, 0
1, 1684, Pitch_bend_c, 4, 8192
1, 1684, Note_on_c, 4, 53, 90
1, 1713, Note_on_c, 4, 53, 0
1, 1741, Pitch_bend_c, 4, 8172
1, 1741, Note_on_c, 4, 42, 90
1, 1770, Note_on_c, 4, 42, 0
1, 1799, Pitch_bend_c, 4, 8192
1, 1799, Note_on_c, 4, 54, 90
1, 1828, Note_on_c, 4, 54, 0
1, 1857, Pitch_bend_c, 4, 8171
1, 1857, Note_on_c, 4, 43, 90
1, 1886, Note_on_c, 4, 43, 0
1, 1914, Pitch_bend_c, 4, 8192
1, 1914, Note_on_c, 4, 55, 90
1, 1943, Note_on_c, 4, 55, 0
1, 1972, Pitch_bend_c, 4, 8168
1, 1972, Note_on_c, 4, 45, 90
1, 2001, Note_on_c, 4, 45, 0
1, 2029, Pitch_bend_c, 4, 8192
1, 2029, Note_on_c, 4, 57, 90
1, 2058, Note_on_c, 4, 57, 0
1, 2087, Pitch_bend_c, 4, 8160
1, 2087, Note_on_c, 4, 50, 90
1, 2116, Note_on_c, 4, 50, 0
1, 2144, Pitch_bend_c, 4, 8192
1, 2144, Note_on_c, 4, 53, 90
1, 2173, Note_on_c, 4, 53, 0
1, 2202, Pitch_bend_c, 4, 8171
1, 2202, Note_on_c, 4, 43, 90
1, 2231, Note_on_c, 4, 43, 0
1, 2260, Pitch_bend_c, 4, 8160
1, 2260, Note_on_c, 4, 50, 90
1, 2289, Note_on_c, 4, 50, 0
1, 2317, Pitch_bend_c, 4, 8164
1, 2317, Note_on_c, 4, 48, 90
